OutageID,ResourceID,WebURL,Subject,Content,OutageStart,OutageEnd,SiteID
6784,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6784,"Stampede System Maintenance 17 June 2014","Stampede will not be available from 8 a.m. to 7:30 p.m. (CT) on Tuesday, 17 June 2014. System maintenance will be performed during this time

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2014-06-17T13:00:00Z,2014-06-18T00:30:00Z,tacc.teragrid.org
6791,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6791,"Stampede and Maverick Status","Access to the Global Shared File System ($WORK file system on Stampede and Maverick) has been intermittent and slow since approximately 6am (CT) 18 June 2014.  System administrators are investigating the issue and will have the file system back in full production as soon as possible.  

This announcement will be updated when the system returns to full production.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2014-06-18T11:00:00Z,2014-06-18T17:00:00Z,tacc.teragrid.org
6791,maverick.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6791,"Stampede and Maverick Status","Access to the Global Shared File System ($WORK file system on Stampede and Maverick) has been intermittent and slow since approximately 6am (CT) 18 June 2014.  System administrators are investigating the issue and will have the file system back in full production as soon as possible.  

This announcement will be updated when the system returns to full production.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2014-06-18T11:00:00Z,2014-06-18T17:00:00Z,tacc.teragrid.org
6799,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6799,"Darter emergency outage","Darter is currently experiencing an emergency outage.",2014-06-29T22:00:00Z,2014-06-30T19:29:00Z,nics.teragrid.org
6800,mason.iu.xsede.org,https://www.xsede.org/news/-/news/item/6800,"Mason System Maintenance 07/01","Mason will be down for system maintenance from 7:00 – 19:00 EDT on Tuesday, 01 July 2014.",2014-07-01T11:00:00Z,2014-07-01T23:00:00Z,iu.teragrid.org
6804,keeneland.gatech.teragrid.org,https://www.xsede.org/news/-/news/item/6804,"Keeneland PM - 7/2 from 8 am to 5 pm","Keeneland preventive maintenance from 8 am to 5 pm, Wednesday July 2.",2014-07-02T12:00:00Z,2014-07-02T20:30:00Z,gatech.teragrid.org
6805,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6805,"Darter PM 07/02/2014 8:00am - 6:00pm EST","Darter PM 07/02/2014 8:00am - 6:00pm EST",2014-07-02T12:00:00Z,2014-07-02T22:00:00Z,nics.teragrid.org
6807,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/6807,"SDSC Gordon, Trestles: Data Oasis projects filesystem issues resolved","We are currently seeing meta-data server issues on the Data Oasis projects filesystem. This is leading to slow response/hangs with operations on the filesystem (/oasis/projects/nsf). We are looking into the problem and will update once it is resolved. Please email help@xsede.org if you have any questions.",2014-07-06T14:00:00Z,2014-07-06T22:00:00Z,sdsc.teragrid.org
6809,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6809,"Darter PM - 7/9 from 8:00 am to noon EST","Scheduled preventative maintenance (PM) will be performed on Wednesday July 9th

PM Schedule
Week of 7/7/14 – 7/11/14
Darter: Wednesday July 9, 2014 from 8:00 am to noon EST",2014-07-09T12:00:00Z,2014-07-09T16:00:00Z,nics.teragrid.org
6811,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6811,"Darter PM extended to 4:00PM EST","The preventative maintenance on Darter has been extended until 4PM EST.

John",2014-07-09T16:00:00Z,2014-07-09T20:00:00Z,nics.teragrid.org
6812,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6812,"Stampede System Maintenance 15 July 2014","Stampede will not be available from 8 a.m. to 7:30 p.m. (CT) on Tuesday, 15 July 2014. System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2014-07-15T13:00:00Z,2014-07-16T00:30:00Z,tacc.teragrid.org
6813,maverick.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6813,"Maverick System Maintenance 15 July 2014","Maverick will not be available from 8 a.m. to 7:30 p.m. (CT) on Tuesday, 15 July 2014. System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2014-07-15T13:00:00Z,2014-07-16T00:30:00Z,tacc.teragrid.org
6814,ranch.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6814,"Ranch System Maintenance 15 July 2014","Ranch will not be available from 9 a.m. to 5:00 p.m. (CT) on Tuesday, 15 July 2014. System maintenance will be performed during this time.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2014-07-15T14:00:00Z,2014-07-15T22:00:00Z,tacc.teragrid.org
6820,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6820,"Darter PM - 7/23 from 8:00 AM to 12:00 PM EST","Scheduled preventative maintenance (PM) will be performed on Darter Wednesday, July 23rd, from 8:00 AM to 12:00 PM EST.",2014-07-23T12:00:00Z,2014-07-23T16:00:00Z,nics.teragrid.org
6835,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6835,"HPSS PM - Update","HPSS will be undergoing preventative maintenance TODAY, July 29, 2014 from 8am – 11am ET.",2014-07-29T12:00:00Z,2014-07-29T14:00:00Z,nics.teragrid.org
6825,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6825,"Darter PM - 7/30 from 8:00 AM to 4:00 PM EST","Scheduled preventative maintenance (PM) will be performed on Darter Wednesday, July 30th, from 8:00 AM to 4:00 PM EST.",2014-07-30T12:00:00Z,2014-07-30T20:00:00Z,nics.teragrid.org
6833,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6833,"Darter PM","Darter will be undergoing preventative maintenance (PM) Wednesday, July 30, 2014 from 8am - 4pm ET.",2014-07-30T12:00:00Z,2014-07-30T20:00:00Z,nics.teragrid.org
6839,mason.iu.xsede.org,https://www.xsede.org/news/-/news/item/6839,"Mason System Maintenance 08/05","Mason will be down for system maintenance from 7:00 – 19:00 EDT on Tuesday, 05 August 2014.",2014-08-05T11:00:00Z,2014-08-05T23:00:00Z,iu.teragrid.org
6837,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6837,"Stampede System Maintenance 5 August 2014","Stampede will not be available from 8 a.m. to 7:30 p.m. (CT) on Tuesday, 5 August 2014. System maintenance will be performed during this time. 

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2014-08-05T13:00:00Z,2014-08-06T00:30:00Z,tacc.teragrid.org
6826,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6826,"NICS Network Outage","A scheduled network outage at UT will cause all NICS resources to be inaccessible.
This is outage is scheduled for Wednesday, August 6, from 5:00 AM to 4:00 PM EST.",2014-08-06T09:00:00Z,2014-08-06T20:00:00Z,nics.teragrid.org
6826,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6826,"NICS Network Outage","A scheduled network outage at UT will cause all NICS resources to be inaccessible.
This is outage is scheduled for Wednesday, August 6, from 5:00 AM to 4:00 PM EST.",2014-08-06T09:00:00Z,2014-08-06T20:00:00Z,nics.teragrid.org
6834,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6834,"NICS Network Outage","There will be a scheduled network outage at NICS on Wednesday August 6, 2014 from 5:00 am to 4:00 pm EST that will prevent all NICS resources (Darter, Beacon, KIDS/KFS-Keeneland and Nautilus) from being available.",2014-08-06T09:00:00Z,2014-08-06T20:00:00Z,nics.teragrid.org
6834,keeneland.gatech.teragrid.org,https://www.xsede.org/news/-/news/item/6834,"NICS Network Outage","There will be a scheduled network outage at NICS on Wednesday August 6, 2014 from 5:00 am to 4:00 pm EST that will prevent all NICS resources (Darter, Beacon, KIDS/KFS-Keeneland and Nautilus) from being available.",2014-08-06T09:00:00Z,2014-08-06T20:00:00Z,gatech.teragrid.org
6834,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6834,"NICS Network Outage","There will be a scheduled network outage at NICS on Wednesday August 6, 2014 from 5:00 am to 4:00 pm EST that will prevent all NICS resources (Darter, Beacon, KIDS/KFS-Keeneland and Nautilus) from being available.",2014-08-06T09:00:00Z,2014-08-06T20:00:00Z,nics.teragrid.org
6842,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6842,"Darter Scheduled PM 05:00 - 16:00 EST Wednesday, August 6, 2014","Darter will down for a scheduled PM on Wednesday, August 6, 2014 from 5:00 am to 4:00 pm EST.",2014-08-06T09:00:00Z,2014-08-06T20:00:00Z,nics.teragrid.org
6846,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6846,"Stampede Status 6 August 2014","Users may not have been able to access the /scratch filesystem on Stampede since about 10:40am (CT).  Administrators are working to resolve the issue.

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2014-08-06T15:40:00Z,2014-08-06T17:30:00Z,tacc.teragrid.org
6849,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6849,"Darter PM","Darter PM: Wednesday August 13, 2014 from 8:00 am to 4:00 pm EST",2014-08-13T12:00:00Z,2014-08-13T20:00:00Z,nics.teragrid.org
6886,gordon.sdsc.teragrid.org,https://www.xsede.org/news/-/news/item/6886,"SDSC Trestles, Gordon: Network connectivity issues (resolved)","There were network connectivity issues to Trestles, and Gordon between 15:00 (PT) and 17:45 (PT) today (08/14/2014). This resulted in intermittent login/access issues to both machines. The issue has been resolved now. Additionally jobs running on both machines were not impacted by this outage. Please email help@xsede.org if you have any questions.",2014-08-14T22:00:00Z,2014-08-15T00:45:00Z,sdsc.teragrid.org
6890,keeneland.gatech.teragrid.org,https://www.xsede.org/news/-/news/item/6890,"Keeneland PM","Keeneland Preventive Maintenance (PM) schedule:

KIDS: Wednesday August 20, 2014 from 8:00 am to 12:00 noon EST
KFS: Wednesday August 20, 2014 from 8:00 am to 12:00 noon EST",2014-08-20T12:00:00Z,2014-08-20T16:00:00Z,gatech.teragrid.org
6891,data-supercell.psc.teragrid.org,https://www.xsede.org/news/-/news/item/6891,"Data Supercell Maintenance August 20","On the Data Supercell there is scheduled maintenance on August 20 from Noon until 2:00 p.m., Eastern time.

When the Data Supercell is down the PSC gridftp servers are also down.

Information about the schedule for maintenance on the Data Supercell is available at

http://www.psc.edu/index.php/resources-for-users/storage-resources",2014-08-20T16:00:00Z,2014-08-20T18:00:00Z,psc.teragrid.org
6895,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6895,"Stampede Status 21 August 2014","Users may have encountered errors when trying to access files on the Stampede $SCRATCH file system between 12:35pm and 1:20pm (CT). System administrators have investigated the issue and the file system is back in full production.  

Please submit any questions you may have via the Consulting section of the XSEDE User Portal.
https://portal.xsede.org/help-desk",2014-08-21T17:30:00Z,2014-08-21T18:20:00Z,tacc.teragrid.org
6893,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6893,"Darter PM Change Next Week (Wednesday to Tuesday)","Next week, Darter's PM will be on Tuesday, August 26th, from 8:00-16:00. 

This is a change from the original Wednesday plan. Darter is expected to be up and running on Wednesday.",2014-08-26T12:00:00Z,2014-08-26T20:00:00Z,nics.teragrid.org
6898,darter.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6898,"Darter PM","Darter will be undergoing maintenance on Tuesday, August 26, 2014 from 8:00 AM to 4:00 PM EDT.",2014-08-26T12:00:00Z,2014-08-26T20:00:00Z,nics.teragrid.org
6899,hpss.nics.teragrid.org,https://www.xsede.org/news/-/news/item/6899,"HPSS PM","HPSS will be undergoing scheduled maintenance on Tuesday, August 26, 2014 from 8:00 AM to 8:00 PM EDT.",2014-08-26T12:00:00Z,2014-08-27T00:00:00Z,nics.teragrid.org
6900,stampede.tacc.teragrid.org,https://www.xsede.org/news/-/news/item/6900,"'Scratch' filesystem was unavailable from 4:45 until 6:15 this morning","The /scratch filesystem on Stampede was unavailable from 4:45 until 6:15 this morning (8/27/2014) due to a crash with the meta-data server.   Users are reminded to use the proper stripe counts as indicated in the User Guide as incorrect usage can cause filesystem problems.

https://portal.xsede.org/tacc-stampede#tuning-io-striping",2014-08-27T09:45:00Z,2014-08-27T11:15:00Z,tacc.teragrid.org
